‘¿ ”À‹“≈“	 ≤À‹ ≤—“‹ ÕŒ¬»Õ ¬≤ƒ 1.1.2018	ƒ¿“¿ Œ—“¿ÕÕ‹ŒØ œ”¡À≤ ¿÷≤Ø
http://bioweb.lnu.edu.ua/news	15	26.06.2018	
13.03.2018	kultart	34	http://kultart.lnu.edu.ua/news/plan-kalendar-tretoji-vseukrajinskoji-naukovo-praktychnoji-konferentsiji-pedahohichni-psyholohichni-ta-medyko-biolohichni-aspekty-v-horeohrafiji-ta-sporti	
13.03.2018	kultart	35	http://kultart.lnu.edu.ua/news/studenty-ta-vypusknyky-kafedry-rezhysury-ta-horeohrafiji-lnu-im-franka-ta-pershokursnyky-marymount-manhattan-college-usa-mizhkulturnyj-dialoh-vidbuvsya	
11.03.2018	kultart	35	http://kultart.lnu.edu.ua/news/zaproshennya-na-spilne-vykonannya-derzhavnoho-himnu-ukrajiny	
09.03.2018	kultart	35	http://kultart.lnu.edu.ua/news/predstavnyky-universytetu-zustrilysya-zi-shkolyaramy-ivano-frankivschyny	
08.03.2018	kultart	35	http://kultart.lnu.edu.ua/news/prezentatsiya-novoji-platformy-dlya-obrannya-studentamy-vybirkovyh-dystsyplin	
05.03.2018	kultart	35	http://kultart.lnu.edu.ua/news/zasidannya-teatroznavchoji-komisiji-ntsh	
05.03.2018	kultart	36	http://kultart.lnu.edu.ua/news/konkurs-na-otrymannya-stypendij-na-navchannya-stazhuvannya-v-universyteti-minyu-m-braha-portuhaliya-v-ramkah-prohramy-erasmus	
03.03.2018	kultart	36	http://kultart.lnu.edu.ua/news/uvaha-pro-navchalnyj-protses	
03.03.2018	kultart	36	http://kultart.lnu.edu.ua/news/zustrich-v-sokalskij-malij-akademiji-nauk-uchnivskoji-molodi	
02.03.2018	kultart	36	http://kultart.lnu.edu.ua/news/mon-sprostylo-protseduru-litsenzuvannya-dlya-vyshiv-vidteper-joho-mozhna-zdijsnyty-v-elektronnomu-formati	
02.03.2018	kultart	36	http://kultart.lnu.edu.ua/news/asp-iryna-kaznoh-dyplomant-mizhnarodnoho-naukovoho-forumu-muzykozavchnyj-universum-molodyh	
01.03.2018	kultart	37	http://kultart.lnu.edu.ua/news/studenty-lnu-imeni-ivana-franka-na-teatroznavchij-konferentsiji-u-harkovi	
01.03.2018	kultart	37	http://kultart.lnu.edu.ua/news/zaproshujemo-na-berezneve-zasidannya-teatroznavchoji-komisiji-ntsh	
28.02.2018	kultart	37	http://kultart.lnu.edu.ua/news/zaproshujemo-na-urochystu-akademiyu-z-nahody-204-oji-richnytsi-vid-dnya-narodzhennya-tarasa-shevchenka	
28.02.2018	kultart	37	http://kultart.lnu.edu.ua/news/zaproshennya-na-treninh-kreatyvnoji-evropy-u-lvovi	
28.02.2018	kultart	37	http://kultart.lnu.edu.ua/news/yarmarok-karery	
27.02.2018	kultart	38	http://kultart.lnu.edu.ua/news/zaproshennya-na-lektorij_hordist_mista	
27.02.2018	kultart	38	http://kultart.lnu.edu.ua/news/oleksandr-plahotnyuk-pro-tendentsiji-rozvytku-narodnoho-ta-suchasnoho-horeohrafichnoho-mystetstva-ukrajiny	
26.02.2018	kultart	38	http://kultart.lnu.edu.ua/news/seminar-dots-o-b-lan-pro-performans-u-suchasnij-horeohrafiji	
25.02.2018	kultart	38	http://kultart.lnu.edu.ua/news/uvaha-dodatkovyj-rozklad	
22.02.2018	kultart	38	http://kultart.lnu.edu.ua/news/zustrich-z-himnazystamy	
22.02.2018	kultart	39	http://kultart.lnu.edu.ua/news/zasidannya-vchenoji-rady-fakultetu-kultury-i-mystetstv-26	
22.02.2018	kultart	39	http://kultart.lnu.edu.ua/news/zasidannya-naukovo-metodychnoji-rady-fakultetu-5	
22.02.2018	kultart	39	http://kultart.lnu.edu.ua/news/pro-proekt-nakazu-ministerstva-pro-zatverdzhennya-kryterijiv-konkursnoho-vidboru-vykonavtsiv-derzhavnoho-zamovlennya-na-pidhotovku-mahistriv-u-zakladah-vyschoji-osvity-yaki-znahodyatsya-u-sferi-uprav	
20.02.2018	kultart	39	http://kultart.lnu.edu.ua/news/zaproshennya-na-literaturnyj-vechir-do-130-richchya-vid-dnya-narodzhennya-v-barvinskoho	
20.02.2018	kultart	39	http://kultart.lnu.edu.ua/news/konkurs-na-otrymannya-stypendij-na-navchannya-v-universyteti-hroninhena-niderlandy-v-ramkah-prohramy-erasmus	
20.02.2018	kultart	40	http://kultart.lnu.edu.ua/news/pro-vyhidni-dni-2	
17.02.2018	kultart	40	http://kultart.lnu.edu.ua/news/internet-dialoh-z-majbutnimy-abiturijentamy	
16.02.2018	kultart	40	http://kultart.lnu.edu.ua/news/konkurs-na-otrymannya-stypendij-na-navchannya-v-universyteti-aristotelya-v-salonikah-hretsiya-v-ramkah-prohramy-erasmus	
16.02.2018	kultart	40	http://kultart.lnu.edu.ua/news/zaproshujemo-na-vidkryttya-pamyatnyka-heroyu-nebesnoji-sotni-ihoryu-kostenku	
15.02.2018	kultart	40	http://kultart.lnu.edu.ua/news/mahistrant-evhen-kovalchuk-pro-youth-exchange-vid-erasmus-choice-not-chance	
14.02.2018	kultart	41	http://kultart.lnu.edu.ua/news/halyna-ben-dlya-vokalista-odnoho-holosu-zamalo-svit-mozhna-zdyvuvaty-svojeyu-osobystistyu	
10.02.2018	kultart	41	http://kultart.lnu.edu.ua/news/aspirant-viktor-mishyn-pro-prohramu-navchalnoji-kredytnoji-mobilnosti-erazmus	
09.02.2018	kultart	41	http://kultart.lnu.edu.ua/news/informatsiya-pro-nayavnist-byudzhetnyh-mists	
09.02.2018	kultart	41	http://kultart.lnu.edu.ua/news/vidbulas-urochysta-akademiya-z-nahody-vruchennya-dyplomiv-mahistram-spetsialnosti-014-13-serednya-osvita-muzychne-mystetstvo	
09.02.2018	kultart	41	http://kultart.lnu.edu.ua/news/vidbulosya-zasidannya-sektsiji-fakultetu-kultury-i-mystetstv-u-ramkah-zvitnoji-naukovoji-konferentsiji-za-2017-rik	
07.02.2018	kultart	42	http://kultart.lnu.edu.ua/news/pro-rejtynh-uspishnosti-za-pidsumkamy-i-semestru-2017-2018-n-r	
06.02.2018	kultart	42	http://kultart.lnu.edu.ua/news/rozklad-zanyat-na-ii-semestr	
05.02.2018	kultart	42	http://kultart.lnu.edu.ua/news/romeo-i-dzhuljetta-u-vykonanni-studentiv-kafedry-rezhysury-ta-horeohrafiji	
03.02.2018	kultart	42	http://kultart.lnu.edu.ua/news/prohrama-zvitnoji-naukovoji-konferentsiji-universytetu-za-2017-rik-2	
03.02.2018	kultart	42	http://kultart.lnu.edu.ua/news/lidiya-shutko-ta-oleksandr-kozarenko-ukrajinska-skrypkova-sonata-sonata-quasi-una-fantasia	
03.02.2018	kultart	43	http://kultart.lnu.edu.ua/news/vypusknytsya-bakalavratu-fakultetu-kultury-i-mystetstv-veronika-shostak-pro-stanovlennya-u-sviti-kino	
02.02.2018	kultart	43	http://kultart.lnu.edu.ua/news/pro-perelik-naukovyh-fahovyh-vydan	
01.02.2018	kultart	43	http://kultart.lnu.edu.ua/news/pro-limit-stypendiativ	
31.01.2018	kultart	43	http://kultart.lnu.edu.ua/news/do-uvahy-studentiv-yaki-navchayutsya-za-koshty-derzhavnoho-byudzhetu	
30.01.2018	kultart	43	http://kultart.lnu.edu.ua/news/do-uvahy-studentiv-ta-aspirantiv-prohrama-obminu-z-albertskym-universytetom-m-edmonton-kanada	
26.01.2018	kultart	44	http://kultart.lnu.edu.ua/news/internet-dialoh-z-uchnyamy-lvivschyny-ta-volyni	
26.01.2018	kultart	44	http://kultart.lnu.edu.ua/news/zasidannya-naukovo-metodychnoji-rady-fakultetu-4	
25.01.2018	kultart	44	http://kultart.lnu.edu.ua/news/pro-anotovani-zvity-za-2017-rik	
24.01.2018	kultart	44	http://kultart.lnu.edu.ua/news/informatsiya-dlya-abiturijentiv-2	
23.01.2018	kultart	44	http://kultart.lnu.edu.ua/news/zasidannya-vchenoji-rady-fakultetu-kultury-i-mystetstv-25	
23.01.2018	kultart	45	http://kultart.lnu.edu.ua/news/prezydent-ukrajiny-nahorodyv-profesora-andriya-sodomoru	
22.01.2018	kultart	45	http://kultart.lnu.edu.ua/news/hrafik-likvidatsiji-akademzaborhovanosti	
22.01.2018	kultart	45	http://kultart.lnu.edu.ua/news/zaproshennya-na-zustrich-z-tajisijeyu-lytvynenko	
22.01.2018	kultart	45	http://kultart.lnu.edu.ua/news/prohrama-zvitnoji-naukovoji-konferentsiji-universytetu-za-2017-rik	
19.01.2018	kultart	45	http://kultart.lnu.edu.ua/news/poperedni-spysky-studentiv-iz-serednim-dodatkovym-ta-rejtynhovym-balam-dlya-stypendiji-za-rezultatamy-ezultatamy-i-semestrovoho-kontrolyu-2017-2018-n-r	
18.01.2018	kultart	46	http://kultart.lnu.edu.ua/news/nahaduvannya-platizhni-rekvizyty	
17.01.2018	kultart	46	http://kultart.lnu.edu.ua/news/svitlyny-iz-zahystu-magisterskyh-robit-spetsialnosti-014-serednya-osvita-muzychne-mystetstvo	
17.01.2018	kultart	46	http://kultart.lnu.edu.ua/news/zaproshennya-do-uchasti-u-horeohrafichnyh-naukovo-praktychnyh-konferentsiyah-i-pyatomu-mizhnarodnomu-konkursi-suchasnoho-horeohrafichnoho-mystetstva	
17.01.2018	kultart	46	http://kultart.lnu.edu.ua/news/do-uvahy-vstupnykiv-na-navchannya-za-os-magistr-u-2018-rotsi	
17.01.2018	kultart	46	http://kultart.lnu.edu.ua/news/pro-vstup-na-osnovi-dyplomu-molodshoho-spetsialista-2	
17.01.2018	kultart	47	http://kultart.lnu.edu.ua/news/vidbudetsya-druhyj-blahodijnyj-rizdvyanyj-festyval-letila-ptaha	
16.01.2018	kultart	47	http://kultart.lnu.edu.ua/news/lvivskyj-teatr-estradnyh-miniatyur-i-lyudy-i-lyalky-zdobuv-hran-pri-mizhnarodnoho-festyvalyu	
16.01.2018	kultart	47	http://kultart.lnu.edu.ua/news/rozpochavsya-pryjom-naukovyh-robit-na-zdobuttya-mizhnarodnoji-premiji-imeni-ivana-franka-u-2018-rotsi	
15.01.2018	kultart	47	http://kultart.lnu.edu.ua/news/vidbulasya-prezentatsiya-knyhy-borysa-mirusa-moji-70-zankivchanskyh-lit	
15.01.2018	kultart	47	http://kultart.lnu.edu.ua/news/poryadok-rozhlyadu-zayav-pro-ponovlennya-do-skladu-studentiv-ta-perevedennya-z-inshyh-vyschyh-navchalnyh-zakladiv-u-lvivskyj-natsionalnyj-universytet-imeni-ivana-franka-2	
12.01.2018	kultart	48	http://kultart.lnu.edu.ua/news/prezentatsiya-knyhy-borysa-mirusa-moji-70-zankivchanskyh-lit	
11.01.2018	kultart	48	http://kultart.lnu.edu.ua/news/prohrama-i-rozklad-tvorchoho-zaliku-dlya-abiturijentiv-spetsialnosti-014-13-serednya-osvita-muzychne-mystetstvo	
11.01.2018	kultart	48	http://kultart.lnu.edu.ua/news/konsultatsiji-dlya-abiturijentiv-spetsialnosti-014%e2%80%b3serednya-osvita-muzychne-mystetstvo	
11.01.2018	kultart	48	http://kultart.lnu.edu.ua/news/vitajmosya-pravylno	
10.01.2018	kultart	48	http://kultart.lnu.edu.ua/news/minkultury-oholoshuje-konkurs-na-oderzhannya-u-2018-rotsi-schorichnyh-hrantiv-prezydenta-ukrajiny-dlya-molodyh-diyachiv-u-haluzi-kultury	
10.01.2018	kultart	49	http://kultart.lnu.edu.ua/news/do-uvahy-abiturijentiv-vstup-osvita-ua	
08.01.2018	kultart	49	http://kultart.lnu.edu.ua/news/premera-povnoji-versiji-kontsertu-white-christmas-live-at-lviv-opera-na-facebook-ta-youtube	
06.01.2018	kultart	49	http://kultart.lnu.edu.ua/news/hrystos-narodyvsya	
05.01.2018	kultart	49	http://kultart.lnu.edu.ua/news/pro-zminy-u-hrafiku-navchalnoho-protsesu	
04.01.2018	kultart	49	http://kultart.lnu.edu.ua/news/rejestratsiya-na-probne-zno-startuje-9-sichnya-2018-roku	
03.01.2018	kultart	50	http://kultart.lnu.edu.ua/news/konkursy-prohramy-erazmus-2018-roku-vidkryto	
03.01.2018	kultart	50	http://kultart.lnu.edu.ua/news/pro-zayavu-dlya-otrymannya-sotsialnoji-stypendiji	
03.01.2018	kultart	50	http://kultart.lnu.edu.ua/news/pravyla-pryjomu-do-lvivskoho-natsionalnoho-universytetu-imeni-ivana-franka-u-2018-rotsi	
http://intrel.lnu.edu.ua/news	121	26.06.2018	
26.06.2018	intrel	1	http://intrel.lnu.edu.ua/news/do-uvahy-vypusknykiv-2018-roku-byudzhetnoji-formy-navchannya-osvitno-profesijnoji-prohramy-bakalavr-ta-mahistr	
25.06.2018	intrel	1	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-vchenoji-rady-26-06-2018	
22.06.2018	intrel	1	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-inozemnyh-mov-fakultetu-mizhnarodnyh-vidnosyn-2	
19.06.2018	intrel	1	http://intrel.lnu.edu.ua/news/dodatkovi-baly-studentiv-fakultetu-mizhnarodnyh-vidnosyn-za-rezultatamy-druhoho-semestru-2017-2018-n-r	
14.06.2018	intrel	1	http://intrel.lnu.edu.ua/news/open-day-pwc-dlya-studentiv-starshyh-kursiv-ta-vypusknykiv	
14.06.2018	intrel	1	http://intrel.lnu.edu.ua/news/oholoshennya-do-vidoma-studentiv-iv-kursu-spetsialnosti-mizhnarodni-ekonomichni-vidnosyny	
13.06.2018	intrel	1	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnoho-prava-25-06-2018	
01.06.2018	intrel	1	http://intrel.lnu.edu.ua/news/naukovyj-seminar-kafedry-mizhnarodnoho-ekonomichnoho-analizu-i-finansiv-30-05-2018	
29.05.2018	intrel	1	http://intrel.lnu.edu.ua/news/naukovyj-seminar-kafedry-inozemnyh-mov-4	
25.05.2018	intrel	1	http://intrel.lnu.edu.ua/news/vruchennya-nahorod-peremozhtsyam-olimpiady-z-inozemnoji-movy	
25.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/uvaha-rozklad-ispytiv-dlya-aspirantiv	
23.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/do-vidoma-vstupnykiv-do-mahistratury-fakultetu-mizhnarodnyh-vidnosyn	
18.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/zustrich-iz-nadzvychajnym-i-povnovazhnym-poslom-korolivstva-shvetsiji-v-ukrajini-martinom-hagstromom	
18.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-jevropejskoho-prava-22-05-2018	
18.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-vchenoji-rady-23-05-2018	
18.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnyh-ekonomichnyh-vidnosyn-21-05-2018-r	
18.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/kanal-fakultetu-u-telehrami	
18.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnoho-ekonomichnoho-analizu-i-finansiv-21-05-18	
16.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/mizhnarodna-naukovo-praktychna-konferentsiya-ukrajina-v-umovah-transformatsiji-mizhnarodnoji-systemy-bezpeky-3	
15.05.2018	intrel	2	http://intrel.lnu.edu.ua/news/oholoshennya-naukovyj-seminar-kafedry-mizhnarodnoho-ekonomichnoho-analizu-i-finansiv-21-05-2018	
14.05.2018	intrel	3	http://intrel.lnu.edu.ua/news/uvaha-hrafik-rejestratsiji-na-vstupni-vyprobuvannya	
14.05.2018	intrel	3	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnoho-prava-15-05-2018	
12.05.2018	intrel	3	http://intrel.lnu.edu.ua/news/oholoshennya-erlihovska-shkola-nauky-mizhnarodnyh-vidnosyn-ta-mizhnarodnoho-prava-syla-prava-zamist-prava-syly	
11.05.2018	intrel	3	http://intrel.lnu.edu.ua/news/oholoshennya-starostat-z-pryvodu-rejestratsiji-dlya-skladannya-vstupnyh-vyprobovuvan-dlya-vstupu-v-mahistraturu	
11.05.2018	intrel	3	http://intrel.lnu.edu.ua/news/uvaha-rozklad-ispytiv	
10.05.2018	intrel	3	http://intrel.lnu.edu.ua/news/oholoshennya-vidkryta-lektsiya-k-e-n-dots-pehnyka-a-v	
07.05.2018	intrel	3	http://intrel.lnu.edu.ua/news/uvaha-poperednij-zahyst-bakalavrskyh-ta-mahisterskyh-robit	
03.05.2018	intrel	3	http://intrel.lnu.edu.ua/news/oholoshennya-vidkryte-praktychne-zanyattya-k-e-n-dots-myhajlyak-i-v	
01.05.2018	intrel	3	http://intrel.lnu.edu.ua/news/oholoshennya-mizhnarodna-naukovo-praktychna-konferentsiya-ukrajina-v-umovah-transformatsiji-mizhnarodnoji-systemy-bezpeky-2	
27.04.2018	intrel	3	http://intrel.lnu.edu.ua/news/vidkryta-lektsiya-evhena-pentsaka-zmina-paradyhm-ekonomichnoho-myslennya-2	
27.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/oholoshennya-vidkryta-lektsiya-k-e-n-dots-moskalyka-r-ya	
25.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/oholoshennya-vidkryta-lektsiya-k-e-n-dots-elejko-i-v-2	
24.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnoho-prava-26-06-2018	
24.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnyh-ekonomichnyh-vidnosyn-3-05-2018-r	
23.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/oholoshennya-vidkryta-lektsiya-k-e-n-dots-horin-n-v	
23.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/oholoshennya-vidkryta-lektsiya-d-e-n-prof-hrabynskoho-i-m	
23.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnoho-ekonomichnoho-analizu-i-finansiv-25-04-18	
20.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/rozklad-ispytiv-4-kursu	
20.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/vidkryta-lektsiya-evhena-pentsaka-zmina-paradyhm-ekonomichnoho-myslennya	
20.04.2018	intrel	4	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnyh-vidnosyn-i-dyplomatychnoji-sluzhby-23-04-2018	
20.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/vidkryttya-laboratoriji-mizhnarodnyh-informatsijnyh-system-ta-suspilnyh-komunikatsij	
19.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/do-uvahy-studentiv-4-kursu-spetsialnosti-mizhnarodne-pravo	
19.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-vchenoji-rady-23-04-2018	
19.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/poperednij-zahyst-naukovyh-robit	
18.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/vidkryta-lektsiya-dzhona-mitshjela-zovnishnya-i-vnutrishnya-polityka-donalda-trampa	
17.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/treninh-prysvyachenyj-uhodi-pro-asotsiatsiyu-ta-uhodi-pro-zonu-vilnoji-torhivli-mizh-ukrajinoyu-ta-es	
16.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/introduction-to-aa-dcfta-training	
16.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/oholoshennya-vidkryta-lektsiya-dzhona-mitshjela-zovnishnya-ta-vnutrishnya-polityka-donalda-trampa	
12.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/do-vidoma-studentiv-i-kursu-spetsialnosti-mizhnarodni-vidnosyny-suspilni-komunikatsiji-ta-rehionalni-studiji	
12.04.2018	intrel	5	http://intrel.lnu.edu.ua/news/xi-kyjivskyj-bezpekovyj-forum	
11.04.2018	intrel	6	http://intrel.lnu.edu.ua/news/oholoshennya-prezentatsiya-prohramy-horyzont-2020	
11.04.2018	intrel	6	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnyh-ekonomichnyh-vidnosyn-16-04-2018-r	
05.04.2018	intrel	6	http://intrel.lnu.edu.ua/news/oholoshennya-vidkryta-lektsiya-k-e-n-dots-elejko-i-v	
04.04.2018	intrel	6	http://intrel.lnu.edu.ua/news/uvaha-kintseva-versiya-rozkladu	
03.04.2018	intrel	6	http://intrel.lnu.edu.ua/news/prezentatsiya-koordynatsijnoho-tsentru-mizhnarodnoho-dialohu-ukrajina-es	
03.04.2018	intrel	6	http://intrel.lnu.edu.ua/news/oholoshennya-zustrich-iz-zastupnykom-atashe-z-pytan-kultury-posolstva-ssha-v-ukrajini-kurosom-haffari	
02.04.2018	intrel	6	http://intrel.lnu.edu.ua/news/oholoshennya-mzhnarodna-konferentsiya-mplementatsiya-uhody-pro-asotsiatsiyu-mizh-evropejskym-soyuzom-ta-ukrajinoyu-publichno-pravovi-ta-pryvatno-pravovi-aspekty	
02.04.2018	intrel	6	http://intrel.lnu.edu.ua/news/do-vidoma-studentiv-iv-kursu	
29.03.2018	intrel	6	http://intrel.lnu.edu.ua/news/zasidannya-kafedry-mizhnarodnyh-ekonomichnyh-vidnosyn-02-04-2018-r	
28.03.2018	intrel	6	http://intrel.lnu.edu.ua/news/oholoshennya-zbory-z-pytan-praktyky-v-mzs	
24.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/oholoshennya-vidkryta-lektsiya-evhena-mahdy-hibrydna-vijna-v-ukrajini-uroky-dlya-evropy-i-svitu	
23.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/mizhnarodna-naukova-konferentsiya-transformatsiya-mizhnarodnoji-bezpeky-suchasni-vyklyky-ta-zahrozy	
23.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnoho-ekonomichnoho-analizu-i-finansiv-28-03-18	
21.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/uvaha-zmina-audytorij-22-bereznya-2018-r	
21.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/zustrich-iz-zastupnykom-holovy-medzhlisu-krymskotatarskoho-narodu-ahtemom-chyjhozom	
21.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/do-vidoma-studentiv-ii-kursu-spetsialnosti-mizhnarodne-pravo	
19.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/treninhy-ta-vakansiji-pwc-ukrajina	
18.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/vystavka-ukrajina-nato-formula-bezpeky	
17.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnyh-vidnosyn-i-dyplomatychnoji-sluzhby-19-03-2018	
17.03.2018	intrel	7	http://intrel.lnu.edu.ua/news/oholoshennya-zustrich-iz-zastupnykom-holovy-medzhlisu-krymskotatarskoho-narodu-ahtemom-chyjhozom	
16.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/uvaha-onovlennya-rozkladu-2	
16.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/do-uvahy-mahistriv-ii-kursu-spetsialnosti-mizhnarodni-ekonomichni-vidnosyny	
15.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/oholoshennya-vijskova-pidhotovka-2	
14.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/xi-forum-evropa-ukrajina-v-zheshuvi	
14.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/naukovyj-seminar	
13.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/uvaha-rozklad-zanyat-aspirantiv-2-oho-semestru-2017-2018-navchalnoho-roku	
06.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/oholoshennya-naukova-konferentsiya-z-nahody-100-littya-vid-dnya-narodzhennya-vasylya-petraha	
06.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/oholoshennya-mizhnarodna-krajinoznavcha-praktyka	
04.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/vybirkovi-dystsypliny-kafedry-mizhnarodnoho-ekonomichnoho-analizu-i-finansiv-na-2018-2019-navchalnyj-rik	
02.03.2018	intrel	8	http://intrel.lnu.edu.ua/news/uvaha-onovlennya-rozkladu	
02.03.2018	intrel	9	http://intrel.lnu.edu.ua/news/do-uvahy-mahistrantiv-nakaz-pro-pedahohichnu-praktyku	
01.03.2018	intrel	9	http://intrel.lnu.edu.ua/news/oholoshennya-zustrich-z-ministrom-zakordonnyh-sprav-ukrajiny-pavlom-klimkinym-2	
01.03.2018	intrel	9	http://intrel.lnu.edu.ua/news/brejn-rynh-dlya-molodi-na-temu-evropejskoho-soyuzu	
28.02.2018	intrel	9	http://intrel.lnu.edu.ua/news/i-tur-vseukrajinskoji-studentskoji-olimpiady-z-inozemnoji-movy	
28.02.2018	intrel	9	http://intrel.lnu.edu.ua/news/oholoshennya-praktyka-v-mzs	
27.02.2018	intrel	9	http://intrel.lnu.edu.ua/news/uvaha-zminy-u-navchalnomu-kalendari	
27.02.2018	intrel	9	http://intrel.lnu.edu.ua/news/uvaha-spysky-studentiv-2-ho-kursu-za-dystsyplinamy-vilnoho-vyboru	
26.02.2018	intrel	9	http://intrel.lnu.edu.ua/news/perelik-vybirkovyh-dystsyplin-dlya-studentiv-ii-i-iii-kursiv-na-2018-2019-navchalnyj-rik	
26.02.2018	intrel	9	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnoho-ekonomichnoho-analizu-i-finansiv-28-02-18	
25.02.2018	intrel	9	http://intrel.lnu.edu.ua/news/uvaha-aktualizovanyj-rozklad-ta-dodatkovyj-rozklad-na-2-semestr	
22.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/uvaha-vybirkovi-dystsypliny-dlya-3-ho-kursu	
21.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/xx-mizhnarodna-konferentsiya-evropa-karpat-u-peremyshli	
20.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/do-uvahy-studentiv-2-ho-kursu-mahistratury	
20.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/uvaha-rozklad-zanyat-na-ii-semestr	
19.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/uvaha-do-vidoma-studentiv-ii-kursu-spetsialnosti-mizhnarodni-ekonomichni-vidnosyny	
09.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/vruchennya-mahisterskyh-dyplomiv-spilnoji-lytovsko-ukrajinskoji-prohramy-z-mizhnarodnoho-ta-jevropejskoho-prava	
08.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnyh-vidnosyn-i-dyplomatychnoji-sluzhby-26-02-2018	
06.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/zasidannya-pidsektsiji-inozemnyh-mov-zvitnoji-naukovoji-konferentsiji-universytetu-za-2017-rik	
06.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/zasidannya-pidsektsiji-krajinoznavstva-i-mizhnarodnoho-turyzmu-zvitnoji-naukovoji-konferentsiji-universytetu-za-2017-rik	
06.02.2018	intrel	10	http://intrel.lnu.edu.ua/news/zasidannya-pidsektsiji-mizhnarodnoho-ekonomichnoho-analizu-i-finansiv-zvitnoji-naukovoji-konferentsiji-universytetu-za-2017-rik	
06.02.2018	intrel	11	http://intrel.lnu.edu.ua/news/zasidannya-pidsektsiji-mizhnarodnyh-ekonomichnyh-vidnosyn-zvitnoji-naukovoji-konferentsiji-universytetu-za-2017-rik	
